review_id,text,label,category,product_type,version,source,language,text_original,category_original,product_type_original,label_original
73d44eb6-774f-4d57-a345-a205562d5ed8,ครีมบำรุงผิวหน้านี้ไม่ได้ทำงานตามที่คาดหวัง ปัญหาเรื่องความรู้สึกต่อผิวรับไม่ได้ ความคุ้มค่าน่าผิดหวังมาก ไม่แนะนำ,ลบ,ความงาม,ครีมบำรุงผิวหน้า,clean,synthetic_amazon_like_subset,th,This face moisturizer did not work as expected. The skin feel issues are unacceptable. Value was a huge letdown. Would not recommend.,Beauty,face moisturizer,Negative
50e1857a-9752-4e3b-a150-fe6b4ca00b8c,ฉันซื้อที่ชาร์จโทรศัพท์นี้มาและมันใช้งานได้ดีมาก พอใจมากกับความเร็วในการชาร์จ ความสบายดีเกินคาด คุ้มค่าโดยรวม การจัดส่งใช้เวลานานกว่าที่คาด,บวก,อิเล็กทรอนิกส์,ที่ชาร์จโทรศัพท์,clean,synthetic_amazon_like_subset,th,I bought this phone charger and it works great. Really happy with the charging speed. Comfort exceeded my expectations. Good value overall. Delivery took longer than expected.,Electronics,phone charger,Positive
57dd789d-df27-4dba-978e-7402b292a261,ผิดหวังมากกับเครื่องดูดฝุ่นนี้ การทำความสะอาดน่าผิดหวังมาก ไม่พอใจกับประสิทธิภาพ จะส่งคืนสินค้า kinda,ลบ,บ้าน,เครื่องดูดฝุ่น,noisy,synthetic_amazon_like_subset,th,Very disappointed with this vacuum cleaner. Cleaning was a huge letdown. Not happy with the performance. Returning it. kinda,Home,vacuum cleaner,Negative
f4a63d29-be89-4e90-89c3-d68cff4040cf,หม้อทอดไร้น้ำมันนี้คือสิ่งที่ฉันต้องการพอดี ระดับเสียงรบกวนน่าประทับใจ การออกแบบดีเกินคาด ขอแนะนำอย่างยิ่ง,บวก,บ้าน,หม้อทอดไร้น้ำมัน,clean,synthetic_amazon_like_subset,th,This air fryer is exactly what I needed. The noise level is impressive. Design exceeded my expectations. Highly recommend.,Home,air fryer,Positive
5f848386-541e-4a0f-b97c-0922d7ad46a3,ฉันซื้อเซรั่มนี้มาและมันใช้งานได้ดีมาก พอใจมากกับกลิ่น เนื้อสัมผัสดีมาก ขอแนะนำอย่างยิ่ง,บวก,ความงาม,เซรั่ม,clean,synthetic_amazon_like_subset,th,I bought this serum and it works great. Really happy with the scent. The texture is great. Highly recommend.,Beauty,serum,Positive
2a4a596c-92a7-4d7f-ac49-ab642c9d37f4,ผิดหวังมากกับแท่นวางจอนี้ ไม่พอใจกับการออกแบบ คุณภาพน่าหงุดหงิด ไม่คุ้มเงิน,ลบ,สำนักงาน,แท่นวางจอ,clean,synthetic_amazon_like_subset,th,Very disappointed with this monitor stand. Not happy with the design. The quality is frustrating. Not worth the money.,Office,monitor stand,Negative
7029e309-efb1-4922-a2b5-0a5790741a35,ฉันซื้อแท่นวางจอนี้มาและมันใช้งานได้ดีมาก ชอบประโยชน์ใช้สอยมากจนถึงตอนนี้ ความแข็งแรงดีเกินคาด ขอแนะนำอย่างยิ่ง,บวก,สำนักงาน,แท่นวางจอ,clean,synthetic_amazon_like_subset,th,I bought this monitor stand and it works great. Love the usefulness so far. Sturdiness exceeded my expectations. Highly recommend.,Office,monitor stand,Positive
838e5665-618b-4dea-bc39-702b428a4983,เสียใจที่ซื้อเครื่องชงกาแฟนี้ ปัญหาเรื่องระดับเสียงรบกวนรับไม่ได้ ประสิทธิภาพไม่คุ้มค่า ไม่แนะนำ,ลบ,บ้าน,เครื่องชงกาแฟ,clean,synthetic_amazon_like_subset,th,I regret buying this coffee maker. The noise level issues are unacceptable. The performance is not worth it. Would not recommend.,Home,coffee maker,Negative
1dac84da-0fbb-481d-a8b2-1e9afa457310,ชุดปากกานี้คือสิ่งที่ฉันต้องการพอดี พอใจมากกับประโยชน์ใช้สอย พอใจมากกับความคุ้มค่า ขอแนะนำอย่างยิ่ง,บวก,สำนักงาน,ชุดปากกา,noisy,synthetic_amazon_like_subset,th,This pen set is exactly what I needed. Really happy with the usefulness. Really happy with the value. Highly recommend.,Office,pen set,Positive
0dd1336a-7662-4b8c-b16c-b9b273722b8b,ฉันซื้อหม้อทอดไร้น้ำมันนี้มาและมันใช้งานได้ดีมาก ความทนทานดีเกินคาด ประสิทธิภาพสมบูรณ์แบบ คุ้มค่าโดยรวม,บวก,บ้าน,หม้อทอดไร้น้ำมัน,noisy,synthetic_amazon_like_subset,th,I bought this air fryer and it works great. Durability exceeded my expectations. The performance is perfect. Good value overall.,Home,air fryer,Positive
b64583b5-965c-4135-9b0b-e45d7a47aab3,เชือกกระโดดนี้ไม่ได้ทำงานตามที่คาดหวัง การพกพาน่าผิดหวังมาก การจับถือไม่คุ้มค่า ไม่แนะนำ,ลบ,การออกกำลังกาย,เชือกกระโดด,noisy,synthetic_amazon_like_subset,th,This jump rope did not work as expected. Portability was a huge letdown. The grip is not worth it. Would not recommend.,Fitness,jump rope,Negative
df3d908a-69df-4409-9bcc-ea81f9230e1a,ฉันซื้อลิปบาล์มนี้มาและมันใช้งานได้ดีมาก พอใจมากกับความคุ้มค่า เนื้อสัมผัสดีเกินคาด ขอแนะนำอย่างยิ่ง,บวก,ความงาม,ลิปบาล์ม,noisy,synthetic_amazon_like_subset,th,I bought this lip balm and it works great. Really happy with the value. Texture exceeded my expectations. Highly recommend.,Beauty,lip balm,Positive
45daba29-b1bf-4487-8878-30a8ab6ebd3c,This water bottle is exactly what I needed Comfort exceeded my expectations Love the portability so far Good value overall Delivery took longer than expected 😊,บวก,การออกกำลังกาย,ขวดน้ำ,noisy,synthetic_amazon_like_subset,th,This water bottle is exactly what I needed Comfort exceeded my expectations Love the portability so far Good value overall Delivery took longer than expected 😊,Fitness,water bottle,Positive
8cd5cf90-ac73-4882-b1c3-7d517dca8950,ลิปบาล์มนี้ไม่ได้ทำงานตามที่คาดหวัง ความรู้สึกต่อผิวเชื่อถือไม่ได้ เนื้อสัมผัสน่าผิดหวังมาก ไม่แนะนำ tbh 🙄,ลบ,ความงาม,ลิปบาล์ม,noisy,synthetic_amazon_like_subset,th,This lip balm did not work as expected. The skin feel is unreliable. Texture was a huge letdown. Would not recommend. tbh 🙄,Beauty,lip balm,Negative
b3b02637-a9c0-4635-aae0-2e47f885d3a3,ฉันซื้อเบาะรองนั่งเก้าอี้สำนักงานนี้มาและมันใช้งานได้ดีมาก ความคุ้มค่าดีเกินคาด ประโยชน์ใช้สอยยอดเยี่ยม ขอแนะนำอย่างยิ่ง,บวก,สำนักงาน,เบาะรองนั่งเก้าอี้สำนักงาน,clean,synthetic_amazon_like_subset,th,I bought this office chair cushion and it works great. Value exceeded my expectations. The usefulness is excellent. Highly recommend.,Office,office chair cushion,Positive
3ce02788-409e-4ea4-95e1-8d105eb580af,เสียใจที่ซื้อโลชั่นทาตัวนี้ ความคุ้มค่าเสียหาย ไม่พอใจกับกลิ่น จะส่งคืนสินค้า 😒,ลบ,ความงาม,โลชั่นทาตัว,noisy,synthetic_amazon_like_subset,th,I regret buying this body lotion. The value is broken. Not happy with the scent. Returning it. 😒,Beauty,body lotion,Negative
786fddad-7002-4b22-a36d-c311735ced58,เครื่องปั่นนี้คือสิ่งที่ฉันต้องการพอดี การป้องกันการรั่วซึมดีมาก พอใจมากกับการกระจายความร้อน จะซื้อซ้ำอีก กล่องเสียหายแต่สินค้าโอเค 😊,บวก,ครัว,เครื่องปั่น,noisy,synthetic_amazon_like_subset,th,This blender is exactly what I needed. The leak resistance is great. Really happy with the heat distribution. Would buy again. Box was damaged but the item was okay. 😊,Kitchen,blender,Positive
2578c7a0-d731-4b3a-a75d-fc0c649e28af,คีย์บอร์ดนี้คุ้มราคามาก ชอบความสบายมากจนถึงตอนนี้ พอใจมากกับคุณภาพเสียง คุ้มค่าโดยรวม,บวก,อิเล็กทรอนิกส์,คีย์บอร์ด,clean,synthetic_amazon_like_subset,th,Great keyboard for the price. Love the comfort so far. Really happy with the sound quality. Good value overall.,Electronics,keyboard,Positive
6b74609e-338f-44a4-8eb8-d6db1a8d3902,โคมไฟตั้งโต๊ะนี้คุ้มราคามาก ชอบความง่ายในการใช้งานมากจนถึงตอนนี้ ชอบระดับเสียงรบกวนมากจนถึงตอนนี้ ขอแนะนำอย่างยิ่ง,บวก,บ้าน,โคมไฟตั้งโต๊ะ,clean,synthetic_amazon_like_subset,th,Great desk lamp for the price. Love the ease of use so far. Love the noise level so far. Highly recommend.,Home,desk lamp,Positive
e02d726c-ba6f-48e0-a903-dcd2e5bf1380,เสียใจที่ซื้อลำโพงบลูทูธนี้ ปัญหาเรื่องการเชื่อมต่อรับไม่ได้ ปัญหาเรื่องคุณภาพการประกอบรับไม่ได้ ไม่คุ้มเงิน,ลบ,อิเล็กทรอนิกส์,ลำโพงบลูทูธ,noisy,synthetic_amazon_like_subset,th,I regret buying this bluetooth speaker. The connection issues are unacceptable. The build quality issues are unacceptable. Not worth the money.,Electronics,bluetooth speaker,Negative
4b2a6175-cb26-48da-b60f-21476a6e7006,คีย์บอร์ดนี้คุ้มราคามาก ชอบคุณภาพการประกอบมากจนถึงตอนนี้ ชอบความสบายมากจนถึงตอนนี้ จะซื้อซ้ำอีก honestly,บวก,อิเล็กทรอนิกส์,คีย์บอร์ด,noisy,synthetic_amazon_like_subset,th,Great keyboard for the price. Love the build quality so far. Love the comfort so far. Would buy again. honestly,Electronics,keyboard,Positive
9775e3ee-f119-4120-9ede-3a9b72b529e5,ผิดหวังมากกับเครื่องทำความชื้นนี้ ไม่พอใจกับความง่ายในการใช้งาน ประสิทธิภาพแย่มาก ไม่คุ้มเงิน tbh,ลบ,บ้าน,เครื่องทำความชื้น,noisy,synthetic_amazon_like_subset,th,Very disappointed with this humidifier. Not happy with the ease of use. The performance is terrible. Not worth the money. tbh,Home,humidifier,Negative
e6f0d6b8-df84-44d1-bfeb-44e25a99bcb8,เสียใจที่ซื้อหม้อทอดไร้น้ำมันนี้ ไม่พอใจกับการออกแบบ ความทนทานน่าผิดหวังมาก ไม่คุ้มเงิน การจัดส่งรวดเร็ว 🙄,ลบ,บ้าน,หม้อทอดไร้น้ำมัน,noisy,synthetic_amazon_like_subset,th,I regret buying this air fryer. Not happy with the design. Durability was a huge letdown. Not worth the money. Shipping was fast. 🙄,Home,air fryer,Negative
153ade33-8e00-419c-8f75-af8800e8e5aa,ฉันซื้อลำโพงบลูทูธนี้มาและมันใช้งานได้ดีมาก คุณภาพการประกอบยอดเยี่ยมมาก ความสบายเชื่อถือได้ ขอแนะนำอย่างยิ่ง,บวก,อิเล็กทรอนิกส์,ลำโพงบลูทูธ,clean,synthetic_amazon_like_subset,th,I bought this bluetooth speaker and it works great. The build quality is amazing. The comfort is reliable. Highly recommend.,Electronics,bluetooth speaker,Positive
e375f5d7-3f97-4773-8a34-1acca0b374cf,This shampoo is exactly what I needed The scent is impressive Really happy with the value Good value overall,บวก,ความงาม,แชมพู,noisy,synthetic_amazon_like_subset,th,This shampoo is exactly what I needed The scent is impressive Really happy with the value Good value overall,Beauty,shampoo,Positive
9f34871a-982c-407a-b81c-0bdcceb2738f,เครื่องปั่นนี้คุ้มราคามาก พอใจมากกับการทำความสะอาด ความคุ้มค่าดีเกินคาด คุ้มค่าโดยรวม,บวก,ครัว,เครื่องปั่น,noisy,synthetic_amazon_like_subset,th,Great blender for the price. Really happy with the cleaning. Value exceeded my expectations. Good value overall.,Kitchen,blender,Positive
d88521b2-5542-45ce-bf69-b8f571a2038b,ฉันซื้อชุดมีดนี้มาและมันใช้งานได้ดีมาก พอใจมากกับการทำความสะอาด การกระจายความร้อนดีเกินคาด จะซื้อซ้ำอีก kinda 👍,บวก,ครัว,ชุดมีด,noisy,synthetic_amazon_like_subset,th,I bought this knife set and it works great. Really happy with the cleaning. Heat distribution exceeded my expectations. Would buy again. kinda 👍,Kitchen,knife set,Positive
e73f9c5b-53d1-4ad4-b6d0-cca1eccd6c9a,ลำโพงบลูทูธนี้คือสิ่งที่ฉันต้องการพอดี การเชื่อมต่อยอดเยี่ยมมาก ความเร็วในการชาร์จดีเกินคาด คุ้มค่าโดยรวม,บวก,อิเล็กทรอนิกส์,ลำโพงบลูทูธ,noisy,synthetic_amazon_like_subset,th,This bluetooth speaker is exactly what I needed. The connection is amazing. Charging speed exceeded my expectations. Good value overall.,Electronics,bluetooth speaker,Positive
3745f784-2571-4428-b38c-900c607cf0bf,เครื่องทำความชื้นนี้ไม่ได้ทำงานตามที่คาดหวัง ความทนทานน่าผิดหวังมาก ปัญหาเรื่องการออกแบบรับไม่ได้ ไม่คุ้มเงิน การจัดส่งรวดเร็ว tbh 😤,ลบ,บ้าน,เครื่องทำความชื้น,noisy,synthetic_amazon_like_subset,th,This humidifier did not work as expected. Durability was a huge letdown. The design issues are unacceptable. Not worth the money. Shipping was fast. tbh 😤,Home,humidifier,Negative
5ec308aa-c19b-4abd-ab70-241706db8d08,เครื่องชงกาแฟนี้ไม่ได้ทำงานตามที่คาดหวัง ปัญหาเรื่องประสิทธิภาพรับไม่ได้ ปัญหาเรื่องการทำความสะอาดรับไม่ได้ ไม่แนะนำ,ลบ,บ้าน,เครื่องชงกาแฟ,noisy,synthetic_amazon_like_subset,th,This coffee maker did not work as expected. The performance issues are unacceptable. The cleaning issues are unacceptable. Would not recommend.,Home,coffee maker,Negative
c09ba3e5-3196-40a9-bad9-a3c649649ccc,เซรั่มนี้คุ้มราคามาก ความคุ้มค่าดีเกินคาด ชอบเนื้อสัมผัสมากจนถึงตอนนี้ ขอแนะนำอย่างยิ่ง,บวก,ความงาม,เซรั่ม,clean,synthetic_amazon_like_subset,th,Great serum for the price. Value exceeded my expectations. Love the texture so far. Highly recommend.,Beauty,serum,Positive
5744e7b9-a785-4e24-8074-6e3281ee8b59,หม้อทอดไร้น้ำมันนี้คุ้มราคามาก พอใจมากกับการออกแบบ ชอบความทนทานมากจนถึงตอนนี้ จะซื้อซ้ำอีก กล่องเสียหายแต่สินค้าโอเค 👍,บวก,บ้าน,หม้อทอดไร้น้ำมัน,noisy,synthetic_amazon_like_subset,th,Great air fryer for the price. Really happy with the design. Love the durability so far. Would buy again. Box was damaged but the item was okay. 👍,Home,air fryer,Positive
3135a17c-bcf7-49f4-b310-85801ba59674,โคมไฟตั้งโต๊ะนี้คุ้มราคามาก ชอบการทำความสะอาดมากจนถึงตอนนี้ ประสิทธิภาพดีเกินคาด ขอแนะนำอย่างยิ่ง,บวก,บ้าน,โคมไฟตั้งโต๊ะ,clean,synthetic_amazon_like_subset,th,Great desk lamp for the price. Love the cleaning so far. Performance exceeded my expectations. Highly recommend.,Home,desk lamp,Positive
b9e1ba4f-2efe-45ff-87b8-3f8b628e93e3,เครื่องดูดฝุ่นนี้คือสิ่งที่ฉันต้องการพอดี การออกแบบดีเกินคาด ความง่ายในการใช้งานดีเกินคาด จะซื้อซ้ำอีก,บวก,บ้าน,เครื่องดูดฝุ่น,clean,synthetic_amazon_like_subset,th,This vacuum cleaner is exactly what I needed. Design exceeded my expectations. Ease of use exceeded my expectations. Would buy again.,Home,vacuum cleaner,Positive
8445c54d-570e-4295-8b59-7b9c03aa4b64,ผิดหวังมากกับเซรั่มนี้ ไม่พอใจกับบรรจุภัณฑ์ ความคุ้มค่าดูราคาถูก ไม่แนะนำ,ลบ,ความงาม,เซรั่ม,clean,synthetic_amazon_like_subset,th,Very disappointed with this serum. Not happy with the packaging. The value is cheap. Would not recommend.,Beauty,serum,Negative
3c0312fb-8512-4dd8-b486-c500059055fb,ฉันซื้อหม้อทอดไร้น้ำมันนี้มาและมันใช้งานได้ดีมาก พอใจมากกับความทนทาน ชอบประสิทธิภาพมากจนถึงตอนนี้ ขอแนะนำอย่างยิ่ง 👍,บวก,บ้าน,หม้อทอดไร้น้ำมัน,noisy,synthetic_amazon_like_subset,th,I bought this air fryer and it works great. Really happy with the durability. Love the performance so far. Highly recommend. 👍,Home,air fryer,Positive
1a29ce95-0fa0-464c-9a13-607d584cbb31,เสียใจที่ซื้อโต๊ะทำงานปรับระดับนี้ ความแข็งแรงน่าผิดหวังมาก ปัญหาเรื่องความสบายรับไม่ได้ ไม่คุ้มเงิน,ลบ,สำนักงาน,โต๊ะทำงานปรับระดับ,clean,synthetic_amazon_like_subset,th,I regret buying this standing desk converter. Sturdiness was a huge letdown. The comfort issues are unacceptable. Not worth the money.,Office,standing desk converter,Negative
f409cdf5-8d86-4281-9e4c-beb7b134de6d,ฉันซื้อเบาะรองนั่งเก้าอี้สำนักงานนี้มาและมันใช้งานได้ดีมาก ชอบความคุ้มค่ามากจนถึงตอนนี้ ชอบการออกแบบมากจนถึงตอนนี้ ขอแนะนำอย่างยิ่ง,บวก,สำนักงาน,เบาะรองนั่งเก้าอี้สำนักงาน,clean,synthetic_amazon_like_subset,th,I bought this office chair cushion and it works great. Love the value so far. Love the design so far. Highly recommend.,Office,office chair cushion,Positive
8180e254-2d94-43dd-8ff5-ec0207354208,เสียใจที่ซื้อเครื่องชงกาแฟนี้ ระดับเสียงรบกวนน่าผิดหวังมาก การออกแบบน่าผิดหวังมาก ไม่แนะนำ 😤,ลบ,บ้าน,เครื่องชงกาแฟ,noisy,synthetic_amazon_like_subset,th,I regret buying this coffee maker. Noise level was a huge letdown. Design was a huge letdown. Would not recommend. 😤,Home,coffee maker,Negative
96a92f8d-d042-4601-8abc-5871d3390c7d,This body lotion is exactly what I needed Love the scent so far Really happy with the packaging Good value overall meh 😊,บวก,ความงาม,โลชั่นทาตัว,noisy,synthetic_amazon_like_subset,th,This body lotion is exactly what I needed Love the scent so far Really happy with the packaging Good value overall meh 😊,Beauty,body lotion,Positive
c11700db-b2b3-4c46-80df-267141955105,เสียใจที่ซื้อหูฟังไร้สายนี้ ไม่พอใจกับการเชื่อมต่อ อายุการใช้งานแบตเตอรี่น่าผิดหวังมาก ไม่คุ้มเงิน การจัดส่งใช้เวลานานกว่าที่คาด,ลบ,อิเล็กทรอนิกส์,หูฟังไร้สาย,clean,synthetic_amazon_like_subset,th,I regret buying this wireless earbuds. Not happy with the connection. Battery life was a huge letdown. Not worth the money. Delivery took longer than expected.,Electronics,wireless earbuds,Negative
27b11cce-88db-4228-8ea1-5e8c2e927816,เซรั่มนี้คือสิ่งที่ฉันต้องการพอดี กลิ่นดีมาก พอใจมากกับความรู้สึกต่อผิว จะซื้อซ้ำอีก ✨,บวก,ความงาม,เซรั่ม,noisy,synthetic_amazon_like_subset,th,This serum is exactly what I needed. The scent is great. Really happy with the skin feel. Would buy again. ✨,Beauty,serum,Positive
dd341b6e-a077-47de-8f10-6d8c09817ebf,ฉันซื้อที่ชาร์จโทรศัพท์นี้มาและมันใช้งานได้ดีมาก ชอบคุณภาพการประกอบมากจนถึงตอนนี้ ชอบความเร็วในการชาร์จมากจนถึงตอนนี้ จะซื้อซ้ำอีก,บวก,อิเล็กทรอนิกส์,ที่ชาร์จโทรศัพท์,clean,synthetic_amazon_like_subset,th,I bought this phone charger and it works great. Love the build quality so far. Love the charging speed so far. Would buy again.,Electronics,phone charger,Positive
f23e2ecd-d457-4f2b-b588-c8f60e460c99,ฉันซื้อเครื่องดูดฝุ่นนี้มาและมันใช้งานได้ดีมาก ความง่ายในการใช้งานดีเกินคาด พอใจมากกับระดับเสียงรบกวน ขอแนะนำอย่างยิ่ง 👍,บวก,บ้าน,เครื่องดูดฝุ่น,noisy,synthetic_amazon_like_subset,th,I bought this vacuum cleaner and it works great. Ease of use exceeded my expectations. Really happy with the noise level. Highly recommend. 👍,Home,vacuum cleaner,Positive
ac6537a0-b4e2-464d-8aa6-8a2b01d0e95b,ขวดน้ำนี้คือสิ่งที่ฉันต้องการพอดี ความสบายดีเกินคาด พอใจมากกับความแม่นยำ คุ้มค่าโดยรวม กล่องเสียหายแต่สินค้าโอเค ✨,บวก,การออกกำลังกาย,ขวดน้ำ,noisy,synthetic_amazon_like_subset,th,This water bottle is exactly what I needed. Comfort exceeded my expectations. Really happy with the accuracy. Good value overall. Box was damaged but the item was okay. ✨,Fitness,water bottle,Positive
cbf2282c-a26a-4988-a47c-3dec917bcf35,I bought this monitor stand and it works great Really happy with the design Comfort exceeded my expectations Would buy again ✨,บวก,สำนักงาน,แท่นวางจอ,noisy,synthetic_amazon_like_subset,th,I bought this monitor stand and it works great Really happy with the design Comfort exceeded my expectations Would buy again ✨,Office,monitor stand,Positive
2a561d0a-e7bd-4de2-8f1d-35ee02e92ddc,แชมพูนี้ไม่ได้ทำงานตามที่คาดหวัง เนื้อสัมผัสไม่คุ้มค่า ความรู้สึกต่อผิวน่าผิดหวังมาก ไม่คุ้มเงิน,ลบ,ความงาม,แชมพู,clean,synthetic_amazon_like_subset,th,This shampoo did not work as expected. The texture is not worth it. Skin feel was a huge letdown. Not worth the money.,Beauty,shampoo,Negative
9708059e-e7da-4f42-b5e2-e3e619a3b13a,เชือกกระโดดนี้คุ้มราคามาก ความแม่นยำดีเกินคาด ชอบความคุ้มค่ามากจนถึงตอนนี้ ขอแนะนำอย่างยิ่ง,บวก,การออกกำลังกาย,เชือกกระโดด,noisy,synthetic_amazon_like_subset,th,Great jump rope for the price. Accuracy exceeded my expectations. Love the value so far. Highly recommend.,Fitness,jump rope,Positive
8dc1842a-1871-488e-9320-bf9fb9e8fc84,ฉันซื้อเครื่องปั่นนี้มาและมันใช้งานได้ดีมาก การกระจายความร้อนคุ้มค่า ความทนทานดีเกินคาด จะซื้อซ้ำอีก ngl 😊,บวก,ครัว,เครื่องปั่น,noisy,synthetic_amazon_like_subset,th,I bought this blender and it works great. The heat distribution is worth it. Durability exceeded my expectations. Would buy again. ngl 😊,Kitchen,blender,Positive
ac32c153-60e1-43eb-bf2c-b1d48d584b31,ผิดหวังมากกับเครื่องชงกาแฟนี้ ประสิทธิภาพไม่คุ้มค่า ไม่พอใจกับความง่ายในการใช้งาน ไม่คุ้มเงิน 🙄,ลบ,บ้าน,เครื่องชงกาแฟ,noisy,synthetic_amazon_like_subset,th,Very disappointed with this coffee maker. The performance is not worth it. Not happy with the ease of use. Not worth the money. 🙄,Home,coffee maker,Negative
09e07d07-e2d9-44c7-9387-5f6696c2b78d,Very disappointed with this coffee maker The noise level issues are unacceptable Cleaning was a huge letdown Not worth the money Delivery took longer than expected,ลบ,บ้าน,เครื่องชงกาแฟ,noisy,synthetic_amazon_like_subset,th,Very disappointed with this coffee maker The noise level issues are unacceptable Cleaning was a huge letdown Not worth the money Delivery took longer than expected,Home,coffee maker,Negative
7725c154-4259-45bd-bb37-5a5d27a97ce1,Great office chair cushion for the price The comfort is amazing Quality exceeded my expectations Highly recommend,บวก,สำนักงาน,เบาะรองนั่งเก้าอี้สำนักงาน,noisy,synthetic_amazon_like_subset,th,Great office chair cushion for the price The comfort is amazing Quality exceeded my expectations Highly recommend,Office,office chair cushion,Positive
56052d5c-5c9e-4a0e-952b-1b375c32a7f0,เสื่อโยคะนี้คือสิ่งที่ฉันต้องการพอดี ชอบการจับถือมากจนถึงตอนนี้ ความแม่นยำดีเกินคาด จะซื้อซ้ำอีก,บวก,การออกกำลังกาย,เสื่อโยคะ,clean,synthetic_amazon_like_subset,th,This yoga mat is exactly what I needed. Love the grip so far. Accuracy exceeded my expectations. Would buy again.,Fitness,yoga mat,Positive
134500af-98f9-4f97-a820-a143137b04fc,ผิดหวังมากกับลำโพงบลูทูธนี้ ปัญหาเรื่องคุณภาพการประกอบรับไม่ได้ ปัญหาเรื่องคุณภาพเสียงรับไม่ได้ จะส่งคืนสินค้า 🙄,ลบ,อิเล็กทรอนิกส์,ลำโพงบลูทูธ,noisy,synthetic_amazon_like_subset,th,Very disappointed with this bluetooth speaker. The build quality issues are unacceptable. The sound quality issues are unacceptable. Returning it. 🙄,Electronics,bluetooth speaker,Negative
a2726830-2bf9-45dd-aa3e-a6e0629c49a6,เสียใจที่ซื้อเชือกกระโดดนี้ ปัญหาเรื่องความทนทานรับไม่ได้ การพกพาน่าหงุดหงิด ไม่คุ้มเงิน 🙄,ลบ,การออกกำลังกาย,เชือกกระโดด,noisy,synthetic_amazon_like_subset,th,I regret buying this jump rope. The durability issues are unacceptable. The portability is frustrating. Not worth the money. 🙄,Fitness,jump rope,Negative
49447218-db0d-4361-b9d3-e5c76865dd9a,Great keyboard for the price Comfort exceeded my expectations Build quality exceeded my expectations Highly recommend 😊,บวก,อิเล็กทรอนิกส์,คีย์บอร์ด,noisy,synthetic_amazon_like_subset,th,Great keyboard for the price Comfort exceeded my expectations Build quality exceeded my expectations Highly recommend 😊,Electronics,keyboard,Positive
81df950e-28a2-4758-a0cc-39a8bae13240,ลำโพงบลูทูธนี้ไม่ได้ทำงานตามที่คาดหวัง ความสบายน่าผิดหวังมาก ปัญหาเรื่องคุณภาพเสียงรับไม่ได้ ไม่คุ้มเงิน,ลบ,อิเล็กทรอนิกส์,ลำโพงบลูทูธ,clean,synthetic_amazon_like_subset,th,This bluetooth speaker did not work as expected. Comfort was a huge letdown. The sound quality issues are unacceptable. Not worth the money.,Electronics,bluetooth speaker,Negative
69f86883-3524-4de6-8db6-e86e99192907,เสียใจที่ซื้อหูฟังไร้สายนี้ ปัญหาเรื่องคุณภาพการประกอบรับไม่ได้ ความสบายน่าผิดหวังมาก จะส่งคืนสินค้า,ลบ,อิเล็กทรอนิกส์,หูฟังไร้สาย,noisy,synthetic_amazon_like_subset,th,I regret buying this wireless earbuds. The build quality issues are unacceptable. Comfort was a huge letdown. Returning it.,Electronics,wireless earbuds,Negative
2ddd5f07-37c8-40ec-a696-bc2bb3875d1e,ยางยืดออกกำลังกายนี้คุ้มราคามาก การจับถือยอดเยี่ยมมาก ชอบการพกพามากจนถึงตอนนี้ ขอแนะนำอย่างยิ่ง,บวก,การออกกำลังกาย,ยางยืดออกกำลังกาย,clean,synthetic_amazon_like_subset,th,Great resistance bands for the price. The grip is amazing. Love the portability so far. Highly recommend.,Fitness,resistance bands,Positive
3d4022cd-a017-49dd-bdc0-b7804a0fb8f7,กล่องเก็บของนี้ไม่ได้ทำงานตามที่คาดหวัง ระดับเสียงรบกวนเสียหาย ไม่พอใจกับการทำความสะอาด ไม่แนะนำ สินค้ามาถึงเร็วกว่าที่คาด,ลบ,บ้าน,กล่องเก็บของ,noisy,synthetic_amazon_like_subset,th,This storage bins did not work as expected. The noise level is broken. Not happy with the cleaning. Would not recommend. Arrived earlier than expected.,Home,storage bins,Negative
f29fb8de-aec7-4219-9f0a-521bd1951738,เชือกกระโดดนี้คุ้มราคามาก การพกพาสมบูรณ์แบบ ความทนทานดีเกินคาด คุ้มค่าโดยรวม บรรจุภัณฑ์เรียบร้อยดี,บวก,การออกกำลังกาย,เชือกกระโดด,clean,synthetic_amazon_like_subset,th,Great jump rope for the price. The portability is perfect. Durability exceeded my expectations. Good value overall. Packaging was fine.,Fitness,jump rope,Positive
bfabe53e-3e81-4865-bc5b-92dfe96b8746,ลิปบาล์มนี้คือสิ่งที่ฉันต้องการพอดี กลิ่นดีเกินคาด พอใจมากกับบรรจุภัณฑ์ คุ้มค่าโดยรวม,บวก,ความงาม,ลิปบาล์ม,clean,synthetic_amazon_like_subset,th,This lip balm is exactly what I needed. Scent exceeded my expectations. Really happy with the packaging. Good value overall.,Beauty,lip balm,Positive
cd4ec9ec-ec06-4aef-8d96-4c7113b25e41,ผิดหวังมากกับเชือกกระโดดนี้ ความแม่นยำน่าผิดหวังมาก ปัญหาเรื่องความสบายรับไม่ได้ จะส่งคืนสินค้า 😤,ลบ,การออกกำลังกาย,เชือกกระโดด,noisy,synthetic_amazon_like_subset,th,Very disappointed with this jump rope. Accuracy was a huge letdown. The comfort issues are unacceptable. Returning it. 😤,Fitness,jump rope,Negative
