review_id,text,label,category,product_type,version,source,language
69ab0a92-cdde-4631-97d5-ca15f5a432ea,Very disappointed with this smart watch. Not happy with the battery life. The connection is cheap. Not worth the money. honestly 😒,Negative,Electronics,smart watch,noisy,synthetic_amazon_like_subset,en
80608275-794f-492c-9c57-3f7314c71fc6,I regret buying this body lotion. Not happy with the value. Not happy with the packaging. Not worth the money.,Negative,Beauty,body lotion,clean,synthetic_amazon_like_subset,en
94808757-b5d8-4dba-8e67-600a14a2a69b,This vacuum cleaner did not work as expected. The durability is unreliable. The cleaning is not worth it. Returning it.,Negative,Home,vacuum cleaner,clean,synthetic_amazon_like_subset,en
eb77431f-5f66-4c67-a472-051a58e05323,I bought this storage bins and it works great. Really happy with the ease of use. Really happy with the performance. Highly recommend.,Positive,Home,storage bins,clean,synthetic_amazon_like_subset,en
22858835-dabd-41db-9894-7ab8123e01a7,Great mouse for the price. Love the build quality so far. Charging speed exceeded my expectations. Would buy again. Arrived earlier than expected.,Positive,Electronics,mouse,noisy,synthetic_amazon_like_subset,en
93e62b85-e60c-4719-9bd7-5fd435b93620,This knife set is exactly what I needed. Love the sharpness so far. Really happy with the cleaning. Good value overall.,Positive,Kitchen,knife set,clean,synthetic_amazon_like_subset,en
69724593-edba-4116-a3cc-d67403a9da82,This cutting board did not work as expected. The leak resistance issues are unacceptable. Not happy with the cleaning. Returning it. meh 🙄,Negative,Kitchen,cutting board,noisy,synthetic_amazon_like_subset,en
259a137e-02fe-4fb6-be77-4967a700fb2c,This serum is exactly what I needed. The texture is perfect. Love the scent so far. Highly recommend. ✨,Positive,Beauty,serum,noisy,synthetic_amazon_like_subset,en
fd665251-fb98-48c6-9a17-0eefbd836144,This nonstick pan is exactly what I needed. The durability is great. Love the heat distribution so far. Would buy again. ngl,Positive,Kitchen,nonstick pan,noisy,synthetic_amazon_like_subset,en
5adaa7f5-72b1-44a7-a2fe-51515a7f43a3,I bought this humidifier and it works great. The durability is worth it. Really happy with the ease of use. Highly recommend.,Positive,Home,humidifier,clean,synthetic_amazon_like_subset,en
7f5dfd47-3740-4b24-8f71-296d19f71693,I bought this pen set and it works great. Love the value so far. Love the sturdiness so far. Would buy again.,Positive,Office,pen set,clean,synthetic_amazon_like_subset,en
2914591a-b0f8-4cd6-a714-fba72ccdf9ab,I bought this humidifier and it works great. Love the design so far. The durability is impressive. Good value overall.,Positive,Home,humidifier,clean,synthetic_amazon_like_subset,en
b81b3e8a-723a-4743-952b-fd6c96e5775e,I regret buying this yoga mat. Accuracy was a huge letdown. The value is disappointing. Would not recommend.,Negative,Fitness,yoga mat,clean,synthetic_amazon_like_subset,en
31dfeec5-c674-4461-b4ae-a9fa267a2bdc,I bought this air fryer and it works great. Cleaning exceeded my expectations. Love the design so far. Good value overall.,Positive,Home,air fryer,noisy,synthetic_amazon_like_subset,en
31a74268-2f7f-4608-91c5-f2987e45080e,I regret buying this dumbbells. Accuracy was a huge letdown. The comfort is cheap. Not worth the money. Arrived earlier than expected. kinda,Negative,Fitness,dumbbells,noisy,synthetic_amazon_like_subset,en
87e849df-2678-4ee4-9554-070400de5ee5,Very disappointed with this fitness tracker. Not happy with the value. Comfort was a huge letdown. Not worth the money.,Negative,Fitness,fitness tracker,clean,synthetic_amazon_like_subset,en
8a11d27c-4546-41e7-b868-f1c0e9641279,Great nonstick pan for the price. Love the value so far. Cleaning exceeded my expectations. Would buy again.,Positive,Kitchen,nonstick pan,noisy,synthetic_amazon_like_subset,en
401ce5df-2699-4843-b46c-35c68a148bd9,Great face moisturizer for the price. Love the packaging so far. Really happy with the results. Good value overall.,Positive,Beauty,face moisturizer,clean,synthetic_amazon_like_subset,en
d23744b3-7c15-4301-a564-03fae8f7ced8,This humidifier did not work as expected. The durability issues are unacceptable. The cleaning issues are unacceptable. Not worth the money.,Negative,Home,humidifier,clean,synthetic_amazon_like_subset,en
df9201ba-ea69-4457-b056-7a00b10a5626,Great blender for the price. Really happy with the durability. The leak resistance is reliable. Would buy again. meh,Positive,Kitchen,blender,noisy,synthetic_amazon_like_subset,en
b38fc117-af68-4eaa-b295-5e1e863cbdc0,I regret buying this smart watch. Build quality was a huge letdown. The charging speed is not worth it. Not worth the money.,Negative,Electronics,smart watch,clean,synthetic_amazon_like_subset,en
f2b9a471-dffc-46dd-b40d-17cdc52072b4,I regret buying this phone charger. Not happy with the sound quality. The battery life is poor. Not worth the money. kinda,Negative,Electronics,phone charger,noisy,synthetic_amazon_like_subset,en
debac19d-2eb6-4da2-821c-ce535522946f,This bluetooth speaker is exactly what I needed. The battery life is amazing. Love the charging speed so far. Highly recommend.,Positive,Electronics,bluetooth speaker,clean,synthetic_amazon_like_subset,en
b2c8a59e-15ec-439f-a54d-af19c9c80431,Great yoga mat for the price. The comfort is great. Really happy with the grip. Would buy again.,Positive,Fitness,yoga mat,clean,synthetic_amazon_like_subset,en
f242e166-9ff1-4343-98d4-3c6e45c2fee3,Great body lotion for the price. The texture is reliable. Really happy with the scent. Good value overall.,Positive,Beauty,body lotion,clean,synthetic_amazon_like_subset,en
358fd7d9-3341-454e-9427-b4842867190b,This dumbbells did not work as expected. The portability is terrible. Not happy with the comfort. Would not recommend. Packaging was fine. ngl 🙄,Negative,Fitness,dumbbells,noisy,synthetic_amazon_like_subset,en
b8b5cacf-1443-48fd-9e05-f30eae5d8816,Great face moisturizer for the price. Packaging exceeded my expectations. Love the value so far. Highly recommend. Shipping was fast. lol,Positive,Beauty,face moisturizer,noisy,synthetic_amazon_like_subset,en
9385d904-e4e1-4490-ac2e-0e433d20e4f2,I regret buying this dumbbells. Not happy with the grip. The durability is disappointing. Returning it.,Negative,Fitness,dumbbells,noisy,synthetic_amazon_like_subset,en
ddac3250-9884-4ccd-b00b-db5b35793abd,I regret buying this pen set Not happy with the sturdiness Usefulness was a huge letdown Not worth the money,Negative,Office,pen set,noisy,synthetic_amazon_like_subset,en
f7221477-0d0f-4d7e-a442-b853b4abd0a2,I regret buying this coffee maker. Not happy with the ease of use. The cleaning issues are unacceptable. Returning it. 😤,Negative,Home,coffee maker,noisy,synthetic_amazon_like_subset,en
9ac8284b-4c6a-403d-9cd1-7e53c73650e9,This face moisturizer did not work as expected. Texture was a huge letdown. Packaging was a huge letdown. Not worth the money. Shipping was fast.,Negative,Beauty,face moisturizer,noisy,synthetic_amazon_like_subset,en
ae0e9575-2444-4cd9-a647-47db57272b24,This notebook did not work as expected. The design issues are unacceptable. Usefulness was a huge letdown. Would not recommend.,Negative,Office,notebook,clean,synthetic_amazon_like_subset,en
a08039cb-e147-4383-9961-500cac071a00,Great meal prep containers for the price. Value exceeded my expectations. Love the leak resistance so far. Highly recommend. ngl,Positive,Kitchen,meal prep containers,noisy,synthetic_amazon_like_subset,en
1bbe6dd1-9a68-4d87-9bde-b9b7c046106d,This mouse is exactly what I needed. Love the sound quality so far. Love the comfort so far. Would buy again. Packaging was fine. kinda,Positive,Electronics,mouse,noisy,synthetic_amazon_like_subset,en
26bad8b2-54f6-4d87-82d3-cc04effdff0c,This phone charger is exactly what I needed. Love the sound quality so far. Really happy with the battery life. Good value overall.,Positive,Electronics,phone charger,clean,synthetic_amazon_like_subset,en
b841c13c-730a-432c-a2fb-657a55b2738e,I regret buying this notebook The comfort issues are unacceptable Not happy with the sturdiness Returning it,Negative,Office,notebook,noisy,synthetic_amazon_like_subset,en
de1d5c0f-bc9f-4bd7-a88e-12e2d41c8259,Very disappointed with this face moisturizer. The texture issues are unacceptable. Skin feel was a huge letdown. Would not recommend.,Negative,Beauty,face moisturizer,clean,synthetic_amazon_like_subset,en
050ef5ae-a1bb-4ab3-b677-62bc566c66fb,Very disappointed with this mouse. The battery life issues are unacceptable. The comfort is broken. Not worth the money.,Negative,Electronics,mouse,noisy,synthetic_amazon_like_subset,en
bba670b5-14b8-434b-acd5-f2287d52f762,Great face moisturizer for the price. Love the value so far. Love the results so far. Good value overall.,Positive,Beauty,face moisturizer,clean,synthetic_amazon_like_subset,en
3e87b0b3-c3fd-42ec-946b-e5fe3bd054af,I regret buying this humidifier. Not happy with the cleaning. The performance issues are unacceptable. Not worth the money.,Negative,Home,humidifier,clean,synthetic_amazon_like_subset,en
9f281fdc-8406-4fc2-bd1d-f5c37addb608,Very disappointed with this meal prep containers. The sharpness issues are unacceptable. The heat distribution issues are unacceptable. Would not recommend.,Negative,Kitchen,meal prep containers,clean,synthetic_amazon_like_subset,en
5af0bfbc-892a-44d8-90e2-6ec597a1667a,This coffee maker did not work as expected. The durability is disappointing. Not happy with the ease of use. Not worth the money.,Negative,Home,coffee maker,clean,synthetic_amazon_like_subset,en
726a85b0-96be-4d1e-b242-0a6280bfa9b4,Very disappointed with this notebook. The comfort is poor. Sturdiness was a huge letdown. Not worth the money.,Negative,Office,notebook,clean,synthetic_amazon_like_subset,en
7e472c01-7a19-4951-aff1-aeb72789b9f9,Great blender for the price. The value is perfect. Heat distribution exceeded my expectations. Would buy again. Arrived earlier than expected.,Positive,Kitchen,blender,clean,synthetic_amazon_like_subset,en
16eb5ad2-b60e-4498-86e3-d05ee4e27241,I regret buying this notebook. Not happy with the value. The usefulness issues are unacceptable. Would not recommend. Delivery took longer than expected. 🙄,Negative,Office,notebook,noisy,synthetic_amazon_like_subset,en
d2734b28-eaea-45ed-afcb-be021185125a,I regret buying this storage bins. The durability is not worth it. The performance is disappointing. Not worth the money.,Negative,Home,storage bins,noisy,synthetic_amazon_like_subset,en
63c2f2e4-e9aa-4b6d-b685-cea516f8dac0,I regret buying this coffee maker. Durability was a huge letdown. Not happy with the ease of use. Returning it.,Negative,Home,coffee maker,clean,synthetic_amazon_like_subset,en
27e643d5-f53e-449f-8cdb-e8505d9f1231,This resistance bands is exactly what I needed. The durability is amazing. Love the value so far. Would buy again. 👍,Positive,Fitness,resistance bands,noisy,synthetic_amazon_like_subset,en
e4686132-58fd-4d38-822a-ecefe8f6edf3,I regret buying this blender. The sharpness issues are unacceptable. The heat distribution issues are unacceptable. Would not recommend. lol 😤,Negative,Kitchen,blender,noisy,synthetic_amazon_like_subset,en
cfaa467f-f93b-4831-bba5-d0150f89dfe1,Great wireless earbuds for the price. Really happy with the battery life. Charging speed exceeded my expectations. Highly recommend.,Positive,Electronics,wireless earbuds,clean,synthetic_amazon_like_subset,en
4476004b-3ccf-411b-a1ac-61d636b7a530,I regret buying this bluetooth speaker. The comfort issues are unacceptable. The charging speed is broken. Would not recommend.,Negative,Electronics,bluetooth speaker,noisy,synthetic_amazon_like_subset,en
304d95b3-7c89-4dff-b31a-753e76272f65,I regret buying this planner. The quality issues are unacceptable. The sturdiness issues are unacceptable. Not worth the money.,Negative,Office,planner,clean,synthetic_amazon_like_subset,en
47d2c5d0-ccd0-4404-af8d-d8c6808427f8,I regret buying this monitor stand. Value was a huge letdown. Comfort was a huge letdown. Would not recommend.,Negative,Office,monitor stand,noisy,synthetic_amazon_like_subset,en
17c0b889-8d99-43b4-a146-e6251e28d426,I regret buying this resistance bands. The accuracy is frustrating. The durability issues are unacceptable. Not worth the money. kinda,Negative,Fitness,resistance bands,noisy,synthetic_amazon_like_subset,en
0bfabe5a-8640-48c6-acb3-667cdc944d5b,This office chair cushion did not work as expected Not happy with the quality Not happy with the sturdiness Returning it Arrived earlier than expected,Negative,Office,office chair cushion,noisy,synthetic_amazon_like_subset,en
df92b02c-6b99-4433-964b-7aca693cc341,I bought this face moisturizer and it works great. Love the packaging so far. Skin feel exceeded my expectations. Would buy again.,Positive,Beauty,face moisturizer,clean,synthetic_amazon_like_subset,en
79c75e87-ff52-41af-a2ba-f0e6cac6b289,Very disappointed with this vacuum cleaner. The design issues are unacceptable. Not happy with the performance. Not worth the money.,Negative,Home,vacuum cleaner,clean,synthetic_amazon_like_subset,en
13586981-6f63-4b6a-9851-05d20d042d4f,I bought this water filter and it works great. Sharpness exceeded my expectations. The durability is amazing. Good value overall. Arrived earlier than expected.,Positive,Kitchen,water filter,noisy,synthetic_amazon_like_subset,en
64ce461e-bf84-4937-ab4a-e33fc78c971f,I bought this cutting board and it works great Really happy with the leak resistance The durability is worth it Highly recommend Shipping was fast 👍,Positive,Kitchen,cutting board,noisy,synthetic_amazon_like_subset,en
7ed7901f-1bb7-4eac-8ec8-dcb471099210,Great planner for the price. Love the comfort so far. Love the value so far. Good value overall.,Positive,Office,planner,clean,synthetic_amazon_like_subset,en
33efdd55-f034-4157-8a9f-4104735b56de,This bluetooth speaker did not work as expected. The battery life issues are unacceptable. Not happy with the comfort. Not worth the money. Arrived earlier than expected. tbh,Negative,Electronics,bluetooth speaker,noisy,synthetic_amazon_like_subset,en
d70d0c2d-6a18-42ce-a0f9-c222c812c82f,This notebook is exactly what I needed The comfort is perfect The usefulness is amazing Would buy again Packaging was fine kinda,Positive,Office,notebook,noisy,synthetic_amazon_like_subset,en
de7a9e30-31b7-4331-8845-fd1863d302d7,I regret buying this dumbbells. Grip was a huge letdown. The value issues are unacceptable. Would not recommend. tbh,Negative,Fitness,dumbbells,noisy,synthetic_amazon_like_subset,en
71c8f7a8-c4e0-417b-8590-372d411dff88,Great resistance bands for the price. Really happy with the grip. Really happy with the value. Highly recommend. Delivery took longer than expected.,Positive,Fitness,resistance bands,noisy,synthetic_amazon_like_subset,en
d8554d69-fe39-4551-923e-eb3b6d5b6901,This keyboard did not work as expected Not happy with the build quality The comfort is frustrating Would not recommend Packaging was fine,Negative,Electronics,keyboard,noisy,synthetic_amazon_like_subset,en
45f68293-a355-4836-bb3b-54bca7f0310e,Great nonstick pan for the price. The leak resistance is worth it. The value is impressive. Good value overall.,Positive,Kitchen,nonstick pan,noisy,synthetic_amazon_like_subset,en
e0c48c86-0ca3-458b-a3bb-d11ae418caae,Great body lotion for the price. Love the packaging so far. Really happy with the value. Good value overall.,Positive,Beauty,body lotion,noisy,synthetic_amazon_like_subset,en
d58896ee-f10e-486b-8c7f-c246bde9ad20,This notebook did not work as expected. The sturdiness is cheap. Comfort was a huge letdown. Not worth the money.,Negative,Office,notebook,clean,synthetic_amazon_like_subset,en
9bf9d814-c7cb-4f99-81cd-6d05c04725ad,This face moisturizer is exactly what I needed. Results exceeded my expectations. The packaging is perfect. Would buy again. 😊,Positive,Beauty,face moisturizer,noisy,synthetic_amazon_like_subset,en
d537a03e-6b62-4a5f-b5b2-357698e40646,This air fryer is exactly what I needed. The cleaning is solid. Durability exceeded my expectations. Would buy again. Delivery took longer than expected.,Positive,Home,air fryer,noisy,synthetic_amazon_like_subset,en
86025cb4-1ddc-4620-8f54-054def5fe807,Very disappointed with this notebook. The sturdiness is disappointing. The comfort is unreliable. Would not recommend.,Negative,Office,notebook,clean,synthetic_amazon_like_subset,en
eaf639ff-d163-485e-9ffa-8bf9bb8d00a6,I bought this smart watch and it works great. Really happy with the charging speed. Love the sound quality so far. Good value overall.,Positive,Electronics,smart watch,noisy,synthetic_amazon_like_subset,en
011f51f3-428b-4d20-8a11-66a0467a2525,I bought this office chair cushion and it works great. The usefulness is great. Design exceeded my expectations. Would buy again. Shipping was fast.,Positive,Office,office chair cushion,clean,synthetic_amazon_like_subset,en
f559b54f-923e-4d04-b4a0-fee94c55f7b7,I regret buying this coffee maker. The performance is not worth it. Cleaning was a huge letdown. Would not recommend.,Negative,Home,coffee maker,clean,synthetic_amazon_like_subset,en
70bf65f0-81e6-489a-a9fc-39072c363f7f,This knife set did not work as expected Sharpness was a huge letdown The leak resistance issues are unacceptable Not worth the money,Negative,Kitchen,knife set,noisy,synthetic_amazon_like_subset,en
d6bef4c1-fda6-47b1-a6ae-21365a7567b8,This pen set is exactly what I needed. Really happy with the design. Really happy with the comfort. Good value overall. kinda 😊,Positive,Office,pen set,noisy,synthetic_amazon_like_subset,en
f7b63205-204b-4085-bd4f-4b86187d70c5,This water filter did not work as expected. The heat distribution issues are unacceptable. Not happy with the cleaning. Returning it. tbh,Negative,Kitchen,water filter,noisy,synthetic_amazon_like_subset,en
b8c7afec-c5c1-460b-bada-58658b1f776c,Very disappointed with this humidifier The cleaning issues are unacceptable Not happy with the noise level Returning it,Negative,Home,humidifier,noisy,synthetic_amazon_like_subset,en
f594fcbf-5ee9-49e2-a4e5-463dd19defd1,This pen set did not work as expected. The quality is frustrating. The comfort is terrible. Would not recommend. Packaging was fine.,Negative,Office,pen set,noisy,synthetic_amazon_like_subset,en
b9981d5b-825d-4a61-b3d9-ec6b3c941f7f,This phone charger is exactly what I needed. Battery life exceeded my expectations. Love the sound quality so far. Highly recommend. Arrived earlier than expected. 😊,Positive,Electronics,phone charger,noisy,synthetic_amazon_like_subset,en
ad462849-b002-49c0-84d7-50b22832befc,I bought this dumbbells and it works great. The grip is excellent. Really happy with the durability. Highly recommend. honestly,Positive,Fitness,dumbbells,noisy,synthetic_amazon_like_subset,en
ee3d731e-febe-48c9-a231-f768b7b973f4,This shampoo is exactly what I needed. Love the value so far. The texture is perfect. Highly recommend.,Positive,Beauty,shampoo,clean,synthetic_amazon_like_subset,en
514bcf4b-9918-4cb4-a413-2e7d63827459,I regret buying this cutting board. The heat distribution issues are unacceptable. Value was a huge letdown. Returning it. ngl 😒,Negative,Kitchen,cutting board,noisy,synthetic_amazon_like_subset,en
037caf87-3f74-4592-ab79-a86400c6d799,This keyboard did not work as expected. Not happy with the build quality. Not happy with the charging speed. Returning it.,Negative,Electronics,keyboard,clean,synthetic_amazon_like_subset,en
c363be29-f639-47a1-af45-ad2c30943bec,I bought this fitness tracker and it works great. Love the grip so far. Comfort exceeded my expectations. Highly recommend.,Positive,Fitness,fitness tracker,clean,synthetic_amazon_like_subset,en
e843b24c-9fd1-4a20-aa09-3db4ff97a26e,Very disappointed with this knife set. Not happy with the sharpness. Not happy with the value. Not worth the money. 😤,Negative,Kitchen,knife set,noisy,synthetic_amazon_like_subset,en
db0c0935-9586-4577-9e4c-fe3f5c6e7f87,This knife set is exactly what I needed. The durability is impressive. Love the value so far. Would buy again. Packaging was fine.,Positive,Kitchen,knife set,clean,synthetic_amazon_like_subset,en
f74aa9b5-395b-4309-ba96-52ed5950a91b,Very disappointed with this sunscreen. Not happy with the texture. The results is terrible. Returning it.,Negative,Beauty,sunscreen,clean,synthetic_amazon_like_subset,en
3d30c7a7-2e1e-4189-9eec-d4912e00ec54,I bought this resistance bands and it works great. The grip is impressive. Really happy with the accuracy. Good value overall.,Positive,Fitness,resistance bands,clean,synthetic_amazon_like_subset,en
f59d229c-abf2-43d7-b5f3-ea511f91f775,I regret buying this wireless earbuds. Battery life was a huge letdown. The build quality is poor. Not worth the money.,Negative,Electronics,wireless earbuds,clean,synthetic_amazon_like_subset,en
82b4f975-55b2-431f-9eda-b2f4e9a36af0,Very disappointed with this mouse. Connection was a huge letdown. Sound quality was a huge letdown. Returning it. tbh 🙄,Negative,Electronics,mouse,noisy,synthetic_amazon_like_subset,en
e01fd42b-0614-480d-87f3-5cadfce148a2,Great serum for the price. Love the texture so far. Love the scent so far. Highly recommend. ✨,Positive,Beauty,serum,noisy,synthetic_amazon_like_subset,en
702b5a4e-5052-405d-9069-a17d58539aeb,Very disappointed with this air fryer. Ease of use was a huge letdown. The design issues are unacceptable. Would not recommend.,Negative,Home,air fryer,clean,synthetic_amazon_like_subset,en
49a62436-f82a-4ae7-bba9-479fd1cf224e,I bought this smart watch and it works great. Connection exceeded my expectations. Charging speed exceeded my expectations. Highly recommend. Packaging was fine.,Positive,Electronics,smart watch,clean,synthetic_amazon_like_subset,en
5a3ac98e-364d-4f53-96db-0283c61ecc1c,This water filter did not work as expected Not happy with the heat distribution The value issues are unacceptable Not worth the money 🙄,Negative,Kitchen,water filter,noisy,synthetic_amazon_like_subset,en
88a675f9-605e-4f40-b3f7-a558d24835dc,Great jump rope for the price. Really happy with the value. Really happy with the durability. Highly recommend. lol ✨,Positive,Fitness,jump rope,noisy,synthetic_amazon_like_subset,en
b60819d5-6098-42e1-8466-d1d9ad6e9ece,Very disappointed with this face moisturizer. Not happy with the results. Texture was a huge letdown. Not worth the money. Shipping was fast.,Negative,Beauty,face moisturizer,noisy,synthetic_amazon_like_subset,en
1df4aa4b-e0fc-4cb8-88ac-4fa1c2f3ddf3,I bought this phone charger and it works great. The sound quality is worth it. Love the battery life so far. Good value overall.,Positive,Electronics,phone charger,clean,synthetic_amazon_like_subset,en
29baa39a-0d9a-4d6e-b162-28c48cb95ffa,This jump rope is exactly what I needed. Really happy with the grip. The value is reliable. Highly recommend.,Positive,Fitness,jump rope,clean,synthetic_amazon_like_subset,en
e327bec5-e5fa-4025-a7e6-a2234bc47601,I bought this coffee maker and it works great. Love the design so far. Cleaning exceeded my expectations. Highly recommend.,Positive,Home,coffee maker,noisy,synthetic_amazon_like_subset,en
289aeb26-f36f-4fb6-a037-2ef3ebca59ba,This sunscreen is exactly what I needed. Love the results so far. Really happy with the texture. Would buy again. 👍,Positive,Beauty,sunscreen,noisy,synthetic_amazon_like_subset,en
a6de611b-aba4-4f1b-adf0-45d66cf29fe0,I bought this dumbbells and it works great. The grip is perfect. Love the comfort so far. Highly recommend.,Positive,Fitness,dumbbells,clean,synthetic_amazon_like_subset,en
74c2b975-6ace-43d7-99b0-5a2c0647c57d,This fitness tracker is exactly what I needed. Really happy with the value. Love the grip so far. Highly recommend.,Positive,Fitness,fitness tracker,clean,synthetic_amazon_like_subset,en
fb61e43b-0b59-458d-bfa2-25ff5ad0ce33,I regret buying this standing desk converter. The value is frustrating. Not happy with the usefulness. Would not recommend.,Negative,Office,standing desk converter,clean,synthetic_amazon_like_subset,en
a5b9fa8f-9c59-49b0-aa8b-24d2970c1af7,I bought this smart watch and it works great. Love the connection so far. Really happy with the comfort. Would buy again.,Positive,Electronics,smart watch,clean,synthetic_amazon_like_subset,en
6e4ecdf5-7977-4ccd-945a-2fc1305992c4,Very disappointed with this dumbbells. Not happy with the value. The grip issues are unacceptable. Not worth the money.,Negative,Fitness,dumbbells,clean,synthetic_amazon_like_subset,en
61110267-d918-4962-8fb4-f929f25f0525,I regret buying this planner. The usefulness is cheap. Sturdiness was a huge letdown. Would not recommend.,Negative,Office,planner,noisy,synthetic_amazon_like_subset,en
95044572-afd2-414d-aea4-22576b3e10d7,Very disappointed with this office chair cushion. The value issues are unacceptable. The comfort is unreliable. Not worth the money.,Negative,Office,office chair cushion,clean,synthetic_amazon_like_subset,en
7c89cb38-863c-45aa-b5f6-0fce6ae5a064,Great dumbbells for the price. Love the value so far. The durability is excellent. Would buy again. Box was damaged but the item was okay.,Positive,Fitness,dumbbells,clean,synthetic_amazon_like_subset,en
d98a3017-3f2b-4f88-aa75-8cf889c45f8b,I regret buying this coffee maker. Not happy with the cleaning. The ease of use issues are unacceptable. Returning it. 🙄,Negative,Home,coffee maker,noisy,synthetic_amazon_like_subset,en
97e807f4-6a80-4c0f-88cd-ec1de2b0268c,This standing desk converter is exactly what I needed. Really happy with the comfort. Design exceeded my expectations. Would buy again. honestly,Positive,Office,standing desk converter,noisy,synthetic_amazon_like_subset,en
8c091a7c-3403-4dbe-95c0-24e39368dbc4,Very disappointed with this notebook. Comfort was a huge letdown. The design is poor. Returning it.,Negative,Office,notebook,clean,synthetic_amazon_like_subset,en
09d60986-da22-4d4f-89a1-3d3b4765c66d,I bought this vacuum cleaner and it works great. The durability is worth it. Ease of use exceeded my expectations. Would buy again.,Positive,Home,vacuum cleaner,noisy,synthetic_amazon_like_subset,en
12ab2231-d9a0-4e99-81df-8d0ca374a2c4,This yoga mat did not work as expected. The portability is broken. The durability is broken. Returning it. Arrived earlier than expected.,Negative,Fitness,yoga mat,clean,synthetic_amazon_like_subset,en
1819b66e-6980-405f-be13-590ac1047982,This planner is exactly what I needed Really happy with the design Love the comfort so far Highly recommend honestly ✨,Positive,Office,planner,noisy,synthetic_amazon_like_subset,en
36c8313e-3759-44ae-8392-65160c9f0675,This office chair cushion is exactly what I needed. Love the comfort so far. Quality exceeded my expectations. Highly recommend. ✨,Positive,Office,office chair cushion,noisy,synthetic_amazon_like_subset,en
27ce8625-787d-4a60-a777-2168147e2c45,This shampoo is exactly what I needed. Skin feel exceeded my expectations. Love the scent so far. Highly recommend. meh,Positive,Beauty,shampoo,noisy,synthetic_amazon_like_subset,en
21808ce3-4efb-4ac5-9d22-58aa5c8ff178,I bought this humidifier and it works great Performance exceeded my expectations The ease of use is amazing Would buy again ngl 😊,Positive,Home,humidifier,noisy,synthetic_amazon_like_subset,en
3c493fd6-123d-4ee3-b65d-3b5b914abb1e,I bought this body lotion and it works great. Results exceeded my expectations. Value exceeded my expectations. Good value overall. Box was damaged but the item was okay.,Positive,Beauty,body lotion,clean,synthetic_amazon_like_subset,en
f692b7f9-e02d-4728-867c-e9a91675310f,I regret buying this planner. Not happy with the design. Quality was a huge letdown. Would not recommend. kinda,Negative,Office,planner,noisy,synthetic_amazon_like_subset,en
7ff01ee3-282a-425d-bfd6-534854c581f3,This nonstick pan did not work as expected. Not happy with the sharpness. The heat distribution issues are unacceptable. Returning it.,Negative,Kitchen,nonstick pan,clean,synthetic_amazon_like_subset,en
7106770a-24e2-471d-b421-8157cb451fb8,I bought this planner and it works great. Love the quality so far. Really happy with the comfort. Highly recommend. Shipping was fast.,Positive,Office,planner,noisy,synthetic_amazon_like_subset,en
0f076eb5-ad71-46b9-9248-64c8fd111ab8,I bought this water bottle and it works great. Love the portability so far. The comfort is perfect. Would buy again.,Positive,Fitness,water bottle,clean,synthetic_amazon_like_subset,en
379f9cef-d101-4a8b-acb2-1f9ebf335349,I regret buying this coffee maker. Noise level was a huge letdown. The durability is frustrating. Not worth the money. Delivery took longer than expected. 😤,Negative,Home,coffee maker,noisy,synthetic_amazon_like_subset,en
2ac72701-c09d-4aa0-be6b-e45b6f5f2beb,I regret buying this meal prep containers. The durability is unreliable. Not happy with the leak resistance. Returning it.,Negative,Kitchen,meal prep containers,clean,synthetic_amazon_like_subset,en
3dec3103-3e7c-47a2-a08e-79484ccd7dc5,I regret buying this shampoo. The results is cheap. Scent was a huge letdown. Returning it. meh,Negative,Beauty,shampoo,noisy,synthetic_amazon_like_subset,en
c1662ce9-dbce-4353-b56e-6375c3448fd0,Very disappointed with this vacuum cleaner. Design was a huge letdown. Not happy with the cleaning. Returning it. 😤,Negative,Home,vacuum cleaner,noisy,synthetic_amazon_like_subset,en
7dfc87e8-c2a7-4856-a24b-facb7b2f66bc,This air fryer is exactly what I needed. Ease of use exceeded my expectations. Design exceeded my expectations. Would buy again.,Positive,Home,air fryer,clean,synthetic_amazon_like_subset,en
4e933fbe-d144-43e0-83f8-d9042c8bcb41,This water filter is exactly what I needed. Cleaning exceeded my expectations. Really happy with the leak resistance. Highly recommend.,Positive,Kitchen,water filter,clean,synthetic_amazon_like_subset,en
3247c757-4f88-4a42-b98d-cdd9ecb06136,This coffee maker is exactly what I needed Love the ease of use so far Really happy with the performance Would buy again,Positive,Home,coffee maker,noisy,synthetic_amazon_like_subset,en
48659755-c9e5-4bcd-a135-72485f201c40,I bought this office chair cushion and it works great. Quality exceeded my expectations. The sturdiness is great. Highly recommend.,Positive,Office,office chair cushion,clean,synthetic_amazon_like_subset,en
000994c6-4608-4d24-a939-87c1ec13904c,This yoga mat is exactly what I needed. Really happy with the durability. Really happy with the accuracy. Would buy again.,Positive,Fitness,yoga mat,noisy,synthetic_amazon_like_subset,en
fa2fc371-cec0-4a85-ad30-8751920e78df,I bought this keyboard and it works great. The comfort is perfect. Love the connection so far. Highly recommend. 👍,Positive,Electronics,keyboard,noisy,synthetic_amazon_like_subset,en
4b26abdc-6878-4d3a-8c54-9d7979fc3d41,I bought this knife set and it works great. The sharpness is great. Really happy with the heat distribution. Would buy again. ✨,Positive,Kitchen,knife set,noisy,synthetic_amazon_like_subset,en
